,0,1,2,3
257,1.0,0.0,13.0,39.0
258,1.0,0.0,13.0,40.0
259,7.0,0.0,3.0,12.0
260,3.0,0.0,7.0,27.0
261,5.0,26.523213689419716,3.0,11.0
262,1.0,58.22758472758123,14.0,40.0
263,3.0,0.0,7.0,28.0
264,1.0,58.22758472758123,15.0,40.0
265,1.0,0.0,15.0,41.0
266,0.0,0.0,1.0,11.0
267,1.0,0.0,15.0,42.0
268,7.0,0.0,3.0,13.0
269,8.0,-0.0,1.0,12.0
270,3.0,0.0,7.0,29.0
271,5.0,0.0,3.0,12.0
272,1.0,0.0,15.0,43.0
273,2.0,0.0,24.0,71.0
274,5.0,0.0,3.0,13.0
275,1.0,0.0,15.0,44.0
276,5.0,0.0,3.0,14.0
277,1.0,58.22758472758123,16.0,44.0
278,2.0,0.0,24.0,72.0
279,3.0,0.0,7.0,30.0
280,1.0,58.22758472758123,17.0,44.0
281,6.0,0.0,4.0,21.0
282,5.0,0.0,3.0,15.0
283,5.0,0.0,3.0,16.0
284,1.0,0.0,17.0,45.0
285,1.0,0.0,17.0,46.0
286,1.0,0.0,17.0,47.0
287,2.0,0.0,24.0,73.0
288,7.0,0.0,3.0,14.0
289,1.0,0.0,17.0,48.0
290,1.0,0.0,17.0,49.0
291,7.0,0.0,3.0,15.0
292,2.0,37.86180166836964,25.0,73.0
293,1.0,58.22758472758123,18.0,49.0
294,7.0,0.0,3.0,16.0
295,6.0,0.0,4.0,22.0
296,2.0,0.0,25.0,74.0
297,2.0,0.0,25.0,75.0
298,0.0,0.0,1.0,12.0
299,1.0,58.22758472758123,19.0,49.0
300,1.0,0.0,19.0,50.0
301,1.0,0.0,19.0,51.0
302,1.0,0.0,19.0,52.0
303,2.0,0.0,25.0,76.0
304,1.0,0.0,19.0,53.0
305,2.0,37.86180166836964,26.0,76.0
306,7.0,0.0,3.0,17.0
307,1.0,0.0,19.0,54.0
308,1.0,0.0,19.0,55.0
309,1.0,0.0,19.0,56.0
310,2.0,38.2290962766902,27.0,76.0
311,2.0,0.0,27.0,77.0
312,1.0,0.0,19.0,57.0
313,2.0,0.0,27.0,78.0
314,2.0,0.0,27.0,79.0
315,2.0,0.0,27.0,80.0
316,7.0,0.0,3.0,18.0
317,7.0,0.0,3.0,19.0
318,3.0,0.0,7.0,31.0
319,2.0,0.0,27.0,81.0
320,3.0,0.0,7.0,32.0
321,1.0,0.0,19.0,58.0
322,2.0,0.0,27.0,82.0
323,2.0,0.0,27.0,83.0
324,1.0,58.22758472758123,20.0,58.0
325,1.0,58.22758472758123,21.0,58.0
326,3.0,0.0,7.0,33.0
327,4.0,0.0,1.0,14.0
328,1.0,0.0,21.0,59.0
329,1.0,0.0,21.0,60.0
330,4.0,37.86180166836964,2.0,14.0
331,2.0,37.86180166836964,28.0,83.0
332,6.0,0.0,4.0,23.0
333,2.0,0.0,28.0,84.0
334,2.0,0.0,28.0,85.0
335,7.0,0.0,3.0,20.0
336,1.0,0.0,21.0,61.0
337,3.0,0.0,7.0,34.0
338,2.0,0.0,28.0,86.0
339,1.0,0.0,21.0,62.0
340,2.0,0.0,28.0,87.0
341,1.0,0.0,21.0,63.0
342,3.0,0.0,7.0,35.0
343,1.0,0.0,21.0,64.0
344,5.0,0.0,3.0,17.0
345,1.0,0.0,21.0,65.0
346,7.0,0.0,3.0,21.0
347,1.0,58.22758472758123,22.0,65.0
348,1.0,0.0,22.0,66.0
349,6.0,0.0,4.0,24.0
350,4.0,0.0,2.0,15.0
351,6.0,0.0,4.0,25.0
352,6.0,0.0,4.0,26.0
353,1.0,0.0,22.0,67.0
354,2.0,0.0,28.0,88.0
355,5.0,0.0,3.0,18.0
356,1.0,0.0,22.0,68.0
357,2.0,0.0,28.0,89.0
358,1.0,0.0,22.0,69.0
359,1.0,0.0,22.0,70.0
360,6.0,0.0,1.0,2.0
361,3.0,0.0,1.0,2.0
362,7.0,0.0,1.0,2.0
363,0.0,0.0,1.0,2.0
364,9.0,-0.0,1.0,2.0
365,8.0,-0.0,1.0,2.0
366,1.0,0.0,1.0,2.0
367,7.0,0.0,1.0,3.0
368,2.0,0.0,1.0,2.0
369,6.0,0.0,1.0,3.0
370,4.0,0.0,1.0,2.0
371,5.0,0.0,1.0,2.0
372,3.0,0.0,1.0,3.0
373,8.0,-0.0,1.0,3.0
374,2.0,0.0,1.0,3.0
375,8.0,-0.0,1.0,4.0
376,5.0,26.15942842097651,2.0,2.0
377,4.0,0.0,1.0,3.0
378,1.0,51.50505260168123,2.0,2.0
379,3.0,0.0,1.0,4.0
380,5.0,0.0,2.0,3.0
381,5.0,0.0,2.0,4.0
382,8.0,-0.0,1.0,5.0
383,2.0,0.0,1.0,4.0
384,0.0,0.0,1.0,3.0
385,1.0,0.0,2.0,3.0
386,3.0,0.0,1.0,5.0
387,2.0,0.0,1.0,5.0
388,1.0,0.0,2.0,4.0
389,5.0,0.0,2.0,5.0
390,6.0,0.0,1.0,4.0
391,9.0,-0.0,1.0,3.0
392,5.0,0.0,2.0,6.0
393,1.0,0.0,2.0,5.0
394,4.0,0.0,1.0,4.0
395,7.0,0.0,1.0,4.0
396,4.0,0.0,1.0,5.0
397,1.0,0.0,2.0,6.0
398,7.0,29.27299469991432,2.0,4.0
399,5.0,0.0,2.0,7.0
400,4.0,0.0,1.0,6.0
401,0.0,0.0,1.0,4.0
402,6.0,0.0,1.0,5.0
403,7.0,0.0,2.0,5.0
404,7.0,0.0,2.0,6.0
405,0.0,35.51705850762072,2.0,4.0
406,1.0,0.0,2.0,7.0
407,5.0,0.0,2.0,8.0
408,5.0,0.0,2.0,9.0
409,1.0,0.0,2.0,8.0
410,7.0,27.646140857774828,3.0,6.0
411,9.0,-0.0,1.0,4.0
412,4.0,34.3782968781174,2.0,6.0
413,7.0,0.0,3.0,7.0
414,8.0,-0.0,1.0,6.0
415,0.0,0.0,2.0,5.0
416,0.0,0.0,2.0,6.0
417,1.0,0.0,2.0,9.0
418,4.0,0.0,2.0,7.0
419,2.0,0.0,1.0,6.0
420,6.0,0.0,1.0,6.0
421,0.0,0.0,2.0,7.0
422,5.0,0.0,2.0,10.0
423,2.0,0.0,1.0,7.0
424,9.0,-0.0,1.0,5.0
425,7.0,0.0,3.0,8.0
426,4.0,0.0,2.0,8.0
427,0.0,0.0,2.0,8.0
428,4.0,0.0,2.0,9.0
429,7.0,0.0,3.0,9.0
430,0.0,0.0,2.0,9.0
431,7.0,0.0,3.0,10.0
432,0.0,0.0,2.0,10.0
433,9.0,-0.0,1.0,6.0
434,5.0,0.0,2.0,11.0
435,7.0,27.28657504662423,4.0,10.0
436,4.0,0.0,2.0,10.0
437,6.0,0.0,1.0,7.0
438,0.0,0.0,2.0,11.0
439,7.0,0.0,4.0,11.0
440,6.0,0.0,1.0,8.0
441,7.0,0.0,4.0,12.0
442,8.0,-0.0,1.0,7.0
443,1.0,0.0,2.0,10.0
444,4.0,0.0,2.0,11.0
445,4.0,35.35814149615577,3.0,11.0
446,7.0,0.0,4.0,13.0
447,3.0,0.0,1.0,6.0
448,4.0,0.0,3.0,12.0
449,8.0,-13.86584225835822,1.0,8.0
450,7.0,0.0,4.0,14.0
451,3.0,0.0,1.0,7.0
452,1.0,0.0,2.0,11.0
453,4.0,0.0,3.0,13.0
454,6.0,0.0,1.0,9.0
455,9.0,-0.0,1.0,7.0
456,0.0,0.0,2.0,12.0
457,7.0,0.0,4.0,15.0
458,3.0,0.0,1.0,8.0
459,8.0,-0.0,1.0,9.0
460,2.0,0.0,1.0,8.0
461,3.0,39.258187353528214,2.0,8.0
462,5.0,0.0,2.0,12.0
463,9.0,-0.0,1.0,8.0
464,3.0,0.0,2.0,9.0
465,5.0,0.0,2.0,13.0
466,7.0,0.0,4.0,16.0
467,3.0,0.0,2.0,10.0
468,4.0,0.0,3.0,14.0
469,4.0,35.51705850762072,4.0,14.0
470,4.0,0.0,4.0,15.0
471,9.0,-0.0,1.0,9.0
472,1.0,0.0,2.0,12.0
473,4.0,0.0,4.0,16.0
474,5.0,0.0,2.0,14.0
475,2.0,35.51705850762072,2.0,8.0
476,2.0,0.0,2.0,9.0
477,7.0,27.28657504662423,5.0,16.0
478,7.0,0.0,5.0,17.0
479,3.0,37.91855773712764,3.0,10.0
480,4.0,0.0,4.0,17.0
481,3.0,0.0,3.0,11.0
482,3.0,0.0,3.0,12.0
483,3.0,0.0,3.0,13.0
484,3.0,0.0,3.0,14.0
485,2.0,0.0,2.0,10.0
486,8.0,-0.0,1.0,10.0
487,4.0,0.0,4.0,18.0
488,7.0,0.0,5.0,18.0
489,7.0,0.0,5.0,19.0
490,0.0,0.0,2.0,13.0
491,2.0,38.07922595766348,3.0,10.0
492,3.0,0.0,3.0,15.0
493,4.0,0.0,4.0,19.0
494,8.0,-0.0,1.0,11.0
495,2.0,0.0,3.0,11.0
496,3.0,0.0,3.0,16.0
497,7.0,0.0,5.0,20.0
498,0.0,0.0,2.0,14.0
499,6.0,0.0,1.0,10.0
500,4.0,0.0,4.0,20.0
501,3.0,0.0,3.0,17.0
502,7.0,0.0,5.0,21.0
503,2.0,37.967933506798815,4.0,11.0
504,9.0,-0.0,1.0,10.0
505,7.0,0.0,5.0,22.0
506,4.0,0.0,4.0,21.0
507,2.0,0.0,4.0,12.0
508,1.0,0.0,2.0,13.0
509,4.0,0.0,4.0,22.0
510,2.0,0.0,4.0,13.0
511,2.0,0.0,4.0,14.0
512,7.0,0.0,5.0,23.0
513,1.0,0.0,2.0,14.0
514,2.0,0.0,4.0,15.0
515,2.0,0.0,4.0,16.0
516,2.0,0.0,4.0,17.0
517,1.0,0.0,2.0,15.0
518,6.0,0.0,1.0,11.0
519,0.0,0.0,2.0,15.0
520,2.0,0.0,4.0,18.0
521,0.0,0.0,2.0,16.0
522,3.0,0.0,3.0,18.0
523,2.0,0.0,4.0,19.0
524,2.0,0.0,4.0,20.0
525,5.0,0.0,2.0,15.0
526,3.0,0.0,3.0,19.0
527,3.0,0.0,3.0,20.0
528,7.0,0.0,5.0,24.0
529,4.0,0.0,4.0,23.0
530,0.0,0.0,2.0,17.0
531,5.0,0.0,2.0,16.0
532,5.0,0.0,2.0,17.0
533,7.0,0.0,5.0,25.0
534,5.0,0.0,2.0,18.0
535,4.0,0.0,4.0,24.0
536,2.0,0.0,4.0,21.0
537,0.0,0.0,2.0,18.0
538,7.0,0.0,5.0,26.0
539,2.0,0.0,4.0,22.0
540,7.0,0.0,5.0,27.0
541,7.0,29.761861966079245,6.0,27.0
542,9.0,-0.0,1.0,11.0
543,2.0,0.0,4.0,23.0
544,8.0,-0.0,1.0,12.0
545,2.0,0.0,4.0,24.0
546,2.0,0.0,4.0,25.0
547,3.0,0.0,3.0,21.0
548,5.0,26.92007398460055,3.0,18.0
549,0.0,0.0,2.0,19.0
550,7.0,0.0,6.0,28.0
551,7.0,0.0,6.0,29.0
552,2.0,0.0,4.0,26.0
553,2.0,0.0,4.0,27.0
554,2.0,38.55841196144419,5.0,27.0
555,3.0,0.0,3.0,22.0
556,5.0,0.0,3.0,19.0
557,9.0,-0.0,1.0,12.0
558,4.0,0.0,4.0,25.0
559,3.0,0.0,3.0,23.0
560,9.0,-0.0,1.0,13.0
561,4.0,0.0,4.0,26.0
562,5.0,0.0,3.0,20.0
563,2.0,0.0,5.0,28.0
564,6.0,0.0,1.0,12.0
565,0.0,0.0,2.0,20.0
566,7.0,0.0,6.0,30.0
567,2.0,0.0,5.0,29.0
568,7.0,0.0,6.0,31.0
569,7.0,0.0,6.0,32.0
570,9.0,-0.0,1.0,14.0
571,5.0,0.0,3.0,21.0
572,5.0,26.563116513219263,4.0,21.0
573,5.0,0.0,4.0,22.0
574,6.0,28.96217560286425,2.0,12.0
575,6.0,0.0,2.0,13.0
576,6.0,0.0,2.0,14.0
577,4.0,0.0,4.0,27.0
578,3.0,41.9056391225717,4.0,23.0
579,7.0,0.0,6.0,33.0
580,8.0,-12.429427819124946,1.0,13.0
581,6.0,0.0,2.0,15.0
582,4.0,0.0,4.0,28.0
583,3.0,0.0,4.0,24.0
584,5.0,0.0,4.0,23.0
585,3.0,0.0,4.0,25.0
586,9.0,-0.0,1.0,15.0
587,2.0,0.0,5.0,30.0
588,1.0,0.0,2.0,16.0
589,5.0,0.0,4.0,24.0
590,5.0,0.0,4.0,25.0
591,8.0,-0.0,1.0,14.0
592,1.0,0.0,2.0,17.0
593,2.0,0.0,5.0,31.0
594,5.0,0.0,4.0,26.0
595,2.0,0.0,5.0,32.0
596,2.0,0.0,5.0,33.0
597,7.0,0.0,6.0,34.0
598,7.0,29.661116994865413,7.0,34.0
599,1.0,0.0,2.0,18.0
600,7.0,0.0,7.0,35.0
601,6.0,0.0,2.0,16.0
602,1.0,0.0,2.0,19.0
603,0.0,0.0,2.0,21.0
604,5.0,0.0,4.0,27.0
605,7.0,0.0,7.0,36.0
606,7.0,0.0,7.0,37.0
607,5.0,0.0,4.0,28.0
608,5.0,0.0,4.0,29.0
609,6.0,0.0,2.0,17.0
610,1.0,0.0,2.0,20.0
611,3.0,0.0,4.0,26.0
612,7.0,0.0,7.0,38.0
613,7.0,0.0,7.0,39.0
614,5.0,0.0,4.0,30.0
615,4.0,0.0,4.0,29.0
616,2.0,0.0,5.0,34.0
617,6.0,0.0,2.0,18.0
618,7.0,0.0,7.0,40.0
619,2.0,0.0,5.0,35.0
620,7.0,0.0,7.0,41.0
621,7.0,0.0,7.0,42.0
622,5.0,0.0,4.0,31.0
623,5.0,0.0,4.0,32.0
624,3.0,0.0,4.0,27.0
625,5.0,0.0,4.0,33.0
626,6.0,0.0,2.0,19.0
627,7.0,0.0,7.0,43.0
628,3.0,0.0,4.0,28.0
629,8.0,-0.0,1.0,15.0
630,4.0,0.0,4.0,30.0
631,3.0,41.40428464874895,5.0,28.0
632,7.0,0.0,7.0,44.0
633,3.0,41.66324709064069,6.0,28.0
634,3.0,41.40428464874895,7.0,28.0
635,3.0,0.0,7.0,29.0
636,3.0,0.0,7.0,30.0
637,4.0,0.0,4.0,31.0
638,1.0,0.0,2.0,21.0
639,0.0,0.0,2.0,22.0
640,3.0,0.0,7.0,31.0
641,6.0,0.0,2.0,20.0
642,3.0,0.0,7.0,32.0
643,0.0,0.0,2.0,23.0
644,4.0,0.0,4.0,32.0
645,1.0,0.0,2.0,22.0
646,7.0,0.0,7.0,45.0
647,2.0,0.0,5.0,36.0
648,3.0,0.0,7.0,33.0
649,3.0,0.0,7.0,34.0
650,3.0,0.0,7.0,35.0
651,4.0,0.0,4.0,33.0
652,6.0,0.0,2.0,21.0
653,7.0,0.0,7.0,46.0
654,3.0,0.0,7.0,36.0
655,7.0,0.0,7.0,47.0
656,6.0,0.0,2.0,22.0
657,3.0,0.0,7.0,37.0
658,9.0,-0.0,1.0,16.0
659,2.0,0.0,5.0,37.0
660,3.0,0.0,7.0,38.0
661,4.0,0.0,4.0,34.0
662,3.0,0.0,7.0,39.0
663,2.0,0.0,5.0,38.0
664,3.0,0.0,7.0,40.0
665,5.0,0.0,4.0,34.0
666,5.0,0.0,4.0,35.0
667,0.0,0.0,2.0,24.0
668,3.0,41.40428464874895,8.0,40.0
669,1.0,0.0,2.0,23.0
670,3.0,41.66324709064069,9.0,40.0
671,2.0,0.0,5.0,39.0
672,3.0,0.0,9.0,41.0
673,4.0,0.0,4.0,35.0
674,3.0,0.0,9.0,42.0
675,3.0,0.0,9.0,43.0
676,7.0,0.0,7.0,48.0
677,3.0,0.0,9.0,44.0
678,7.0,0.0,7.0,49.0
679,7.0,0.0,7.0,50.0
680,3.0,0.0,9.0,45.0
681,3.0,0.0,9.0,46.0
682,3.0,41.66324709064069,10.0,46.0
683,3.0,0.0,10.0,47.0
684,3.0,0.0,10.0,48.0
685,3.0,41.40428464874895,11.0,48.0
686,3.0,0.0,11.0,49.0
687,3.0,0.0,11.0,50.0
688,3.0,41.40428464874895,12.0,50.0
689,7.0,0.0,7.0,51.0
690,3.0,0.0,12.0,51.0
691,3.0,41.40428464874895,13.0,51.0
692,7.0,0.0,7.0,52.0
693,5.0,0.0,4.0,36.0
694,3.0,0.0,13.0,52.0
695,2.0,0.0,5.0,40.0
696,3.0,0.0,13.0,53.0
697,3.0,0.0,13.0,54.0
698,3.0,0.0,13.0,55.0
699,1.0,0.0,2.0,24.0
700,0.0,0.0,2.0,25.0
701,3.0,0.0,13.0,56.0
702,3.0,41.40428464874895,14.0,56.0
703,3.0,41.40428464874895,15.0,56.0
704,3.0,0.0,15.0,57.0
705,3.0,41.66324709064069,16.0,57.0
706,3.0,0.0,16.0,58.0
707,3.0,0.0,16.0,59.0
708,3.0,0.0,16.0,60.0
709,3.0,0.0,16.0,61.0
710,3.0,0.0,16.0,62.0
711,3.0,41.40428464874895,17.0,62.0
712,3.0,41.40428464874895,18.0,62.0
713,3.0,0.0,18.0,63.0
714,4.0,0.0,4.0,36.0
715,3.0,0.0,18.0,64.0
716,3.0,41.40428464874895,19.0,64.0
717,3.0,0.0,19.0,65.0
718,3.0,41.40428464874895,20.0,65.0
719,3.0,0.0,20.0,66.0
720,9.0,-0.0,1.0,2.0
721,2.0,0.0,1.0,2.0
722,4.0,0.0,1.0,2.0
723,6.0,0.0,1.0,2.0
724,5.0,0.0,1.0,2.0
725,0.0,0.0,1.0,2.0
726,7.0,30.604022194558873,2.0,1.0
727,3.0,0.0,1.0,2.0
728,7.0,0.0,2.0,2.0
729,7.0,0.0,2.0,3.0
730,4.0,0.0,1.0,3.0
731,1.0,0.0,1.0,2.0
732,8.0,-0.0,1.0,2.0
733,1.0,0.0,1.0,3.0
734,8.0,0.0,1.0,3.0
735,7.0,0.0,2.0,4.0
736,1.0,0.0,1.0,4.0
737,6.0,0.0,1.0,3.0
738,7.0,0.0,2.0,5.0
739,2.0,16.613610860261268,2.0,2.0
740,8.0,-0.0,1.0,4.0
741,9.0,-0.0,1.0,3.0
742,2.0,0.0,2.0,3.0
743,8.0,-0.0,1.0,5.0
744,4.0,0.0,1.0,4.0
745,0.0,0.0,1.0,3.0
746,3.0,0.0,1.0,3.0
747,2.0,0.0,2.0,4.0
748,6.0,0.0,1.0,4.0
