,0,1,2,3
291,1.0,0.0,25.0,81.0
292,2.0,0.0,9.0,41.0
293,1.0,0.0,25.0,82.0
294,1.0,0.0,25.0,83.0
295,1.0,0.0,25.0,84.0
296,1.0,0.0,25.0,85.0
297,2.0,0.0,9.0,42.0
298,1.0,0.0,25.0,86.0
299,1.0,0.0,25.0,87.0
300,0.0,0.0,1.0,17.0
301,1.0,0.0,25.0,88.0
302,7.0,0.0,1.0,15.0
303,1.0,146.29345202808557,26.0,88.0
304,6.0,0.0,1.0,20.0
305,1.0,0.0,26.0,89.0
306,7.0,0.0,1.0,16.0
307,2.0,0.0,9.0,43.0
308,1.0,146.24094503664392,27.0,89.0
309,1.0,0.0,27.0,90.0
310,2.0,168.46105768261137,10.0,43.0
311,1.0,146.24094503664392,28.0,90.0
312,1.0,0.0,28.0,91.0
313,1.0,146.24094503664392,29.0,91.0
314,1.0,0.0,29.0,92.0
315,1.0,146.24094503664392,30.0,92.0
316,1.0,0.0,30.0,93.0
317,3.0,0.0,4.0,32.0
318,1.0,0.0,30.0,94.0
319,2.0,0.0,10.0,44.0
320,2.0,0.0,10.0,45.0
321,8.0,0.0,1.0,16.0
322,1.0,0.0,30.0,95.0
323,1.0,0.0,30.0,96.0
324,9.0,0.0,2.0,18.0
325,2.0,0.0,10.0,46.0
326,8.0,0.0,1.0,17.0
327,2.0,0.0,10.0,47.0
328,3.0,0.0,4.0,33.0
329,2.0,0.0,10.0,48.0
330,2.0,138.05472419070477,11.0,48.0
331,2.0,168.46105768261137,12.0,48.0
332,2.0,0.0,12.0,49.0
333,1.0,0.0,30.0,97.0
334,2.0,0.0,12.0,50.0
335,2.0,168.46105768261137,13.0,50.0
336,1.0,146.24094503664392,31.0,97.0
337,1.0,0.0,31.0,98.0
338,1.0,0.0,31.0,99.0
339,1.0,0.0,31.0,100.0
340,1.0,146.29345202808557,32.0,100.0
341,1.0,0.0,32.0,101.0
342,1.0,146.24094503664392,33.0,101.0
343,1.0,0.0,33.0,102.0
344,1.0,0.0,33.0,103.0
345,1.0,0.0,33.0,104.0
346,1.0,0.0,33.0,105.0
347,1.0,0.0,33.0,106.0
348,1.0,0.0,33.0,107.0
349,2.0,0.0,13.0,51.0
350,1.0,146.24094503664392,34.0,107.0
351,1.0,0.0,34.0,108.0
352,9.0,0.0,2.0,19.0
353,1.0,146.24094503664392,35.0,108.0
354,5.0,0.0,1.0,17.0
355,1.0,0.0,35.0,109.0
356,1.0,0.0,35.0,110.0
357,1.0,0.0,35.0,111.0
358,1.0,0.0,35.0,112.0
359,1.0,0.0,35.0,113.0
360,6.0,0.0,1.0,2.0
361,1.0,0.0,1.0,2.0
362,3.0,0.0,1.0,2.0
363,5.0,0.0,1.0,2.0
364,5.0,0.0,1.0,3.0
365,8.0,0.0,1.0,2.0
366,2.0,0.0,1.0,2.0
367,0.0,0.0,1.0,2.0
368,7.0,0.0,1.0,2.0
369,5.0,0.0,1.0,4.0
370,9.0,0.0,1.0,2.0
371,4.0,145.02046365597744,2.0,1.0
372,0.0,0.0,1.0,3.0
373,4.0,134.85158926711367,3.0,1.0
374,4.0,0.0,3.0,2.0
375,9.0,0.0,1.0,3.0
376,4.0,0.0,3.0,3.0
377,2.0,0.0,1.0,3.0
378,6.0,0.0,1.0,3.0
379,0.0,0.0,1.0,4.0
380,9.0,0.0,1.0,4.0
381,4.0,0.0,3.0,4.0
382,4.0,0.0,3.0,5.0
383,4.0,0.0,3.0,6.0
384,8.0,0.0,1.0,3.0
385,3.0,0.0,1.0,3.0
386,7.0,0.0,1.0,3.0
387,2.0,0.0,1.0,4.0
388,7.0,0.0,1.0,4.0
389,4.0,0.0,3.0,7.0
390,7.0,0.0,1.0,5.0
391,3.0,0.0,1.0,4.0
392,3.0,0.0,1.0,5.0
393,8.0,0.0,1.0,4.0
394,8.0,0.0,1.0,5.0
395,8.0,0.0,1.0,6.0
396,1.0,0.0,1.0,3.0
397,1.0,0.0,1.0,4.0
398,0.0,0.0,1.0,5.0
399,8.0,0.0,1.0,7.0
400,2.0,0.0,1.0,5.0
401,2.0,0.0,1.0,6.0
402,1.0,0.0,1.0,5.0
403,9.0,0.0,1.0,5.0
404,6.0,0.0,1.0,4.0
405,8.0,0.0,1.0,8.0
406,1.0,0.0,1.0,6.0
407,7.0,0.0,1.0,6.0
408,9.0,0.0,1.0,6.0
409,1.0,0.0,1.0,7.0
410,6.0,0.0,1.0,5.0
411,5.0,0.0,1.0,5.0
412,3.0,0.0,1.0,6.0
413,4.0,0.0,3.0,8.0
414,4.0,0.0,3.0,9.0
415,0.0,0.0,1.0,6.0
416,3.0,0.0,1.0,7.0
417,7.0,0.0,1.0,7.0
418,2.0,178.92318156365462,2.0,6.0
419,5.0,0.0,1.0,6.0
420,4.0,0.0,3.0,10.0
421,1.0,0.0,1.0,8.0
422,4.0,0.0,3.0,11.0
423,2.0,0.0,2.0,7.0
424,2.0,171.30977506700742,3.0,7.0
425,4.0,0.0,3.0,12.0
426,4.0,0.0,3.0,13.0
427,0.0,0.0,1.0,7.0
428,2.0,0.0,3.0,8.0
429,6.0,0.0,1.0,6.0
430,4.0,0.0,3.0,14.0
431,2.0,0.0,3.0,9.0
432,2.0,171.30977506700742,4.0,9.0
433,2.0,0.0,4.0,10.0
434,2.0,0.0,4.0,11.0
435,4.0,0.0,3.0,15.0
436,6.0,0.0,1.0,7.0
437,8.0,0.0,1.0,9.0
438,5.0,0.0,1.0,7.0
439,2.0,0.0,4.0,12.0
440,3.0,0.0,1.0,8.0
441,9.0,0.0,1.0,7.0
442,2.0,176.36543293483953,5.0,12.0
443,2.0,171.30977506700742,6.0,12.0
444,8.0,0.0,1.0,10.0
445,4.0,0.0,3.0,16.0
446,2.0,0.0,6.0,13.0
447,2.0,0.0,6.0,14.0
448,2.0,176.36543293483953,7.0,14.0
449,2.0,0.0,7.0,15.0
450,2.0,0.0,7.0,16.0
451,2.0,0.0,7.0,17.0
452,5.0,0.0,1.0,8.0
453,2.0,0.0,7.0,18.0
454,2.0,178.0052400585918,8.0,18.0
455,9.0,0.0,1.0,8.0
456,2.0,176.36543293483953,9.0,18.0
457,2.0,171.30977506700742,10.0,18.0
458,2.0,0.0,10.0,19.0
459,2.0,178.92318156365462,11.0,19.0
